occupation_uri,occupation_title,skill_uri,skill_title,relation_type
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,manage budgets,essential
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/918f5211-b99f-4b29-9a34-6e475583ef55,write work-related reports,essential
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/89ffe375-d787-4481-a9d3-a9cb0151e1a1,perform acquisition of vehicles,essential
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,train employees,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/97b713f0-b9e8-4903-8dee-7e0b4019a1c0,employment law,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/2de4572a-4724-4f76-afc2-72a568a264ac,speak different languages,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/5c606d18-6404-4047-b235-350f18e11827,contract law,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/7844b859-c78f-4c9a-a5ec-75e00767288f,handle rental overdues,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/9b57ce6d-97ba-487b-9b66-41cfb15db739,maintain vehicle service,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/bcc663c1-176b-4137-991b-1f706299aea2,ensure quality assurance standards for vehicles,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/ce5598ec-5ca4-4f3e-92a2-c55c90ce6038,competition law,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/4394a7e8-ffec-4062-b679-a2570260a84f,types of vehicles,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/5609c548-8581-4a28-8afc-5f744868e9c7,build rapport with people from different cultural backgrounds,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/25ea0473-04f6-4bdc-be88-cb280142e7ca,check vehicle damage,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/a5b0cd5c-e13a-4ab3-8d93-4d242adcfb01,teamwork principles,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/1b1c2d44-c487-4121-a2ed-dcda651f4d59,car controls,optional
http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121,rental manager,http://data.europa.eu/esco/skill/d63c2bad-817d-4116-b4d8-b927cb01212d,commercial law,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/8a43795b-bb38-4f29-91df-a6c92ad4643c,analyse financial performance of a company,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/56ff27ef-2565-45bf-a70c-f06d78d2a480,create a financial plan,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/bf12b461-1c53-4d81-a395-8ba77f7483c4,investment analysis,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f,analyse financial risk,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,assess financial viability,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63,make strategic business decisions,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/4e02ce5a-7321-426b-a809-6c507f30ef52,business valuation techniques,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/3556c075-eee0-4549-b730-48ae70cb5af9,funding methods,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6,business analysis,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/5da3c765-10a3-49eb-934c-ec401ceb1a34,analyse business plans,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/27ed854c-15b8-4ba2-90e9-ae888a219703,perform business analysis,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,apply technical communication skills,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/b214f28d-05ab-4f9b-aa9d-53a68bb7279b,decide on providing funds,essential
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/b497a163-daf4-4f1b-a6ba-8c640d803979,debt systems,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/56426cfa-6e92-4ed9-a632-f08849864588,review investment portfolios,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/dccbdbb8-7266-4fb4-a4cf-29056f102f12,budget for financial needs,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,obtain financial information,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,manage contracts,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/d163cdab-6b68-4bbd-84cd-aeb75b4a65e2,holding company activities,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/12d93356-78e7-4857-99a6-f00b4ae2ec77,analyse loans,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/4b2db903-cd8e-48ce-97fb-a92db4def54e,financial forecasting,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,analyse market financial trends,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/401d8d12-b56d-4c71-ac58-f791e8c085b4,liaise with financiers,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/c9f4efcd-e16a-4515-a0cb-60c6c479853d,actuarial science,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597,apply credit risk policy,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/bcadc519-00f4-43bc-9373-054f4ac717cb,modern portfolio theory,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/24016006-c963-4135-a2c5-b1f7740782e2,maintain client debt records,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/9da22795-4383-4bea-9ac5-e80fdf16ece5,perform debt investigation,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/0c9da986-721e-4f75-b566-0c6c212a8f60,make investment decisions,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/d9670203-6f1c-45dd-9649-b86ab8dfee57,establish investment funds,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/68babd52-64d1-4904-a476-173828217fd2,examine credit ratings,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/452c4c68-50d7-42ed-8c4e-b437446637d0,develop investment portfolio,optional
http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,venture capitalist,http://data.europa.eu/esco/skill/e126f782-b4e6-4f7d-8dca-8d2e6778559b,credit control processes,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/5521fcf8-80fa-489b-af18-a69823b85702,clean food and beverage machinery,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/f847cac9-d3a9-48ff-968c-3ad579ba6f44,tend grinding mill machine,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/9cb19c8d-3205-4417-9cf3-59709381eba8,analyse milled cocoa density,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/5ba1d5b9-3f8d-46ca-bf9f-2e9ca65d1350,apply HACCP,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/4bbb309f-9162-49b9-93da-fb2c371e5c5f,collect samples for analysis,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/f2536b0a-068b-48ed-910f-231bfa0ec032,exert quality control to processing food,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/344d8c63-0bc2-4a70-9fea-cfe3ca5a6ca0,check processing parameters,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/bc250150-3372-42c9-834a-a1b65f89ca0b,apply requirements concerning manufacturing of food and beverages,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/499c05a2-6f36-4407-83c1-dc3448d35818,ensure public safety and security,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/6dce7757-c416-4cec-bd2e-9f2319438c48,be at ease in unsafe environments,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/d18408c1-c2ba-4835-9ee0-352705d807d0,operate weighing machine,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/ed883d6b-cd2a-4d87-8bef-13f66f80fcb6,work in a food processing team,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/aa238394-8126-4ada-be2f-9dfe065cf314,adhere to organisational guidelines,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/bf7a45c4-0d72-4e6e-9da7-127b2b6656b7,apply GMP,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/bf5b4ec8-330c-4d51-bbbb-fc7ac6b4b2a5,mill operations,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/77d83989-fe69-4e2c-a04a-bf1207918ac3,work in conveyor belts in food manufacturing,essential
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/ab2bb44a-3956-4028-8715-8b70b1960b99,lift heavy weights,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/a34f4fd4-1aff-4941-82d5-542ac94f81c3,follow hygienic procedures during food processing,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/fabc4abb-d255-403e-bfbb-6557afb4db58,label samples,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/2384ce67-127d-467c-8ac3-cdabd3629936,set up equipment for food production,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/84280b98-75f7-417d-9a74-7ba278c380e5,keep machines oiled for steady functioning,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/25e16679-a7d0-464d-916c-63210001bbab,act reliably,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/286e486c-a094-4715-8e5b-a2370b09a408,manage corrective actions,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/2dbdd054-896a-4167-8f11-e9b9ebcf199d,"health, safety and hygiene legislation",optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,ensure compliance with environmental legislation in food production,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/9d5521f9-44d7-4db4-b7ac-0ba7d389f44d,liaise with colleagues,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e,liaise with managers,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/60057428-8f24-4f8e-9995-6fbade555673,monitor milled food products,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/ebfe7b18-1fad-463f-9509-8ef1a5736045,perform services in a flexible manner,optional
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,cocoa mill operator,http://data.europa.eu/esco/skill/85b88f5a-a501-44ff-ab5e-5f11075a6cd5,assess cocoa bean quality,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/2a0ce341-43c6-4550-8cac-4c16d0826151,monitor chipper machine,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/285cac9e-dad3-4b7b-848f-9bd2860ae345,monitor gauge,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/ad8e9f3b-96d2-4f4d-b4ed-fc9cae3e999c,drive chipper truck,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/9ea652f6-accf-45bb-b9a8-590f06f7bd51,supply machine,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/6122d586-5978-431f-8e7a-96e61fc1f3fc,wear appropriate protective gear,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/8182e1fc-3933-4c4a-83bf-f77478a29949,adjust properties of cut,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/4c831013-9027-4ec6-83de-c5c19e68d083,work safely with machines,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/650899a1-87c4-45f6-8042-e909ce17ec40,manage logs transfer,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/8ed75e0b-673c-4eb3-984d-de566db5dbc6,sharpen edged tools,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/d63743d9-8012-48c1-90c3-9df4e3d8475b,operate wood chipper,essential
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/4853efe8-0cdd-42d1-bc5a-6ba5fa9a8b2c,monitor heavy machinery,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/60482359-eda3-410f-a2cf-05ff1bddef8e,use wrenches,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/44711112-14b3-4625-bed3-8f07c3e85348,operate grappler,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/2b3edcd9-766d-41bb-8102-942183b7c675,process timber using hand-fed machinery,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/5cead3a5-92ad-41be-ab53-03d8d0b38d0e,assess felled timber volume,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/630d2f07-32c3-46bb-b92c-ca7a70a54ca7,operate debarking machine,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/96d6a0a7-5923-44c1-adec-c76ab617c6d9,prepare production reports,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/576b305e-8c25-4546-8a69-87f975783114,meet contract specifications,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/0bca7a8b-c11e-40e6-a77c-c76dad60cfcd,replace knives,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a,dispose of non-hazardous waste,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/c6d43089-8855-4da5-9b8b-ace87281476e,manage timber stocks,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/5f97fac8-2001-4b81-ae8b-22f9062d921a,identify hazards in the workplace,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/d9818afc-1dec-4944-8c9c-e3ae8fad176d,set up the controller of a machine,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/2336b108-a59b-4ff0-84c4-d838b4d297bd,timber products,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/cf2005ee-c788-4283-81d9-b443dfdf2c2e,types of wood,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/51b4a8c4-6af7-41b7-a68d-f3c2fd63c9ec,de-limb trees,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/4c1ff5b1-fec0-4e07-a313-ec3df804a687,inspect wood materials,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/83331548-2159-4b87-9177-c3cb29978540,inspect trees,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/408332c7-1892-420e-b835-357d3a18351a,operate heavy construction machinery without supervision,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/d9141d44-580b-4149-b471-f8ed23ae48a5,types of wood chippers,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/c8186be4-15d4-4347-b34a-53bee7015f79,handle timber,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/65a3a184-7d11-4db9-9b85-281961d1514b,conduct routine machinery checks,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/d18e37a5-2cdf-4845-bb65-7c8e82e09dc5,inspect machinery,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/a93011ca-e6ab-4182-8a05-4d4b282cff27,check quality of raw materials,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/fa959bf8-31b2-449b-a2d3-ae6ee9f05f3d,assess felled timber quality,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/96aa1a61-7c1e-4dba-a468-4bffa78f939d,handle timber-based products,optional
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,chipper operator,http://data.europa.eu/esco/skill/bc038a0a-27af-4d9b-a6b5-93b9d9314d21,types of sawing blades,optional
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/5b71cb01-0f37-47e0-a617-abcf08c8aa64,interpret law,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/eaece6b2-97f1-49df-b6b9-1691fb3bf797,analyse enforceability,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/f0153530-9ff3-4fe6-8f9e-012d06ac5b89,ensure law application,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/c7e686a1-d03e-4641-a229-68247fdc5887,legal terminology,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/25a7fc25-f2fc-4bfd-9999-943c03d53372,protect client interests,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,identify clients' needs,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/ea451251-71ab-4f89-8c0d-53344ef7004f,provide legal advice,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/9bb92e10-a5a9-437e-8101-8be2d7f631ff,advise on legal decisions,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/414332e4-8347-4771-b947-65bd3801a620,use consulting techniques,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/1d7234e4-1c76-4d67-9487-71d8c529cdc9,compile legal documents,essential
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/db10b60e-efd2-4ba9-a873-d1e2ec37620f,court procedures,optional
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,manage contracts,optional
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,legal consultant,http://data.europa.eu/esco/skill/303a54a3-ff8a-4f29-b598-e54ce54c2b48,analyse legal evidence,optional
